server6-1   | server listening on port 3000!
client3-1   | Received response at 2023-12-25T02:24:44.634Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:44.635Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:44.637Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:44.637Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:44.637Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:44.637Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.631Z from http://server3:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.927Z from http://server9:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.928Z from http://server2:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.928Z from http://server15:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.930Z from http://server3:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.930Z from http://server4:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.930Z from http://server7:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.931Z from http://server5:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.932Z from http://server13:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.932Z from http://server11:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.933Z from http://server16:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.933Z from http://server10:3000/ping
client5-1   | Received response at 2023-12-25T02:24:48.934Z from http://server12:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.932Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.932Z from http://server4:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.932Z from http://server11:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.932Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.631Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.631Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.632Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.933Z from http://server9:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.933Z from http://server10:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.933Z from http://server2:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.933Z from http://server14:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.934Z from http://server16:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.937Z from http://server12:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.937Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.632Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.632Z from http://server12:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.633Z from http://server11:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.635Z from http://server4:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.635Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.635Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.636Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.637Z from http://server5:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.637Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.638Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.638Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:45.638Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.631Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.631Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.937Z from http://server5:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.938Z from http://server6:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.938Z from http://server8:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.938Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.633Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.633Z from http://server5:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.633Z from http://server11:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.634Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.634Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.634Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.635Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.636Z from http://server12:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.636Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.637Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.637Z from http://server4:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.637Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.637Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:46.638Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.636Z from http://server1:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.636Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.636Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.637Z from http://server11:3000/ping
client5-1   | Received response at 2023-12-25T02:24:49.938Z from http://server7:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.933Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.934Z from http://server2:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.934Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.637Z from http://server12:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.637Z from http://server13:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.939Z from http://server9:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.940Z from http://server5:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.940Z from http://server12:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.940Z from http://server4:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.940Z from http://server7:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.941Z from http://server14:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.941Z from http://server13:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.941Z from http://server15:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.941Z from http://server6:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.942Z from http://server16:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.942Z from http://server8:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.942Z from http://server10:3000/ping
client5-1   | Received response at 2023-12-25T02:24:50.942Z from http://server11:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.637Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.638Z from http://server4:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.638Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.638Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.638Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.638Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.639Z from http://server5:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.639Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.640Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:47.640Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.640Z from http://server1:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.640Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.641Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.645Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.645Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.646Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.646Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.646Z from http://server4:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.646Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.647Z from http://server12:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.647Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.647Z from http://server5:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.648Z from http://server11:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.648Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.648Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:48.649Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.642Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.643Z from http://server5:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.643Z from http://server4:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.643Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.648Z from http://server13:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.649Z from http://server12:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.649Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.649Z from http://server1:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.649Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.650Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.650Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.652Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.652Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.652Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.653Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:49.653Z from http://server11:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.641Z from http://server2:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.641Z from http://server3:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.642Z from http://server9:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.643Z from http://server14:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.643Z from http://server10:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.647Z from http://server15:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.647Z from http://server7:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.648Z from http://server16:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.648Z from http://server6:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.648Z from http://server8:3000/ping
client3-1   | Received response at 2023-12-25T02:24:50.648Z from http://server13:3000/ping
